"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-03-31,"Wayland","MI","Allegan","Allegan",3521,134100,0.00827067669172932,0.0174506828528073,0.0728,-0.00148478754634074,-0.0110764607115331,3334,"2005-09","2005-Q3",162200,-0.17324290998767,"2000-12"
2014-03-31,"Ridley Township","PA","Philadelphia","Delaware",3522,150000,-0.0046449900464499,-0.00530503978779841,-0.0512333965844402,-0.0481730306420608,-0.00223884951312148,4117,"2007-10","2007-Q4",206700,-0.274310595065312,"2004-02"
2014-03-31,"Sweetwater","TX","Sweetwater","Nolan",3523,77700,0.00128865979381443,0.0130378096479791,0.0373831775700935,0.001291993974599,,4466,"2013-06","2013-Q2",79800,-0.0263157894736842,"2013-05"
2014-03-31,"Winnetka","IL","Chicago","Cook",3524,1057300,-0.00386282268701715,-0.00254716981132075,0.063361158604043,-0.0105709142228525,-0.00261957230577881,4174,"2007-04","2007-Q2",1314100,-0.195418917890572,"2003-09"
2014-03-31,"Bellefontaine Neighbors","MO","St. Louis","Saint Louis",3525,50400,0.0140845070422535,0.0264765784114053,-0.0683918669131238,-0.0822214249486315,-0.0524728139852001,4504,"2007-06","2007-Q2",99300,-0.492447129909366,
2014-03-31,"Addison","TX","Dallas-Fort Worth","Dallas",3526,250900,-0.00317838696861343,0.0125100887812752,0.0203334688897926,0.00378920889251821,0.00717000249930333,1868,"2007-05","2007-Q2",263400,-0.0474563401670463,"2006-03"
2014-03-31,"Bushnell","FL","The Villages","Sumter",3527,113000,0.00533807829181495,0.0263396911898274,0.132264529058116,-0.0415346712065249,0.0173954537679959,1874,"2006-12","2006-Q4",167300,-0.324566646742379,"2005-05"
2014-03-31,"Northlake","IL","Chicago","Cook",3528,129700,-0.00153964588144727,-0.00460475825019187,0.0790349417637271,-0.0607152482178336,-0.0395131041194269,3254,"2007-03","2007-Q1",244500,-0.469529652351738,"1999-12"
2014-03-31,"East Wenatchee","WA","Wenatchee","Douglas",3529,228300,0.00928381962864721,0.0316312697695436,0.108252427184466,0.0112316498343163,0.0460066694580388,2877,"2007-09","2007-Q3",233600,-0.0226883561643836,"2007-05"
2014-03-31,"North Aurora","IL","Chicago","Kane",3530,184700,0.00544365813826892,0.0153930731170973,0.107978404319136,-0.0358596906874423,-0.0153044798878557,4640,"2006-06","2006-Q2",249400,-0.259422614274258,"2001-09"
2014-03-31,"Woodland","WA","Longview","Cowlitz",3531,247100,-0.00282485875706215,0.000810044552450385,0.165566037735849,-0.00376131020805226,0.0257646400245406,3041,"2008-02","2008-Q1",306400,-0.193537859007833,"2005-09"
2014-03-31,"Keithville","LA","Shreveport","Caddo",3532,111200,0.0009000900090009,0.0054249547920434,0.0754352030947776,0.0324268485809058,,4169,"2014-03","2014-Q1",111200,0,"2014-03"
2014-03-31,"Lake Grove","NY","New York","Suffolk",3533,357500,0.00647522522522523,0.0199714693295292,0.0570668243642815,-0.0130661961492623,-0.00174536547005799,3127,"2006-06","2006-Q2",452900,-0.210642525943917,"2004-01"
2014-03-31,"Sullivan","NY","Syracuse","Madison",3534,143500,0.00279524807826695,0.0272011453113815,0.075712143928036,0.0194865418542693,0.0255520412405217,2984,"2014-03","2014-Q1",143500,0,"2014-03"
2014-03-31,"Town of Bath","NY","Corning","Steuben",3535,91900,-0.0107642626480086,-0.0139484978540773,0.00989010989010989,0.0309739730089447,0.025131634426641,2326,"2013-10","2013-Q4",93600,-0.0181623931623932,"2013-06"
2014-03-31,"Woodland Park","CO","Colorado Springs","Teller",3536,236700,0.00552251486830926,0.0141388174807198,0.0505992010652463,0.0143721887259847,0.0155273426350351,5219,"2014-03","2014-Q1",236700,0,"2014-03"
2014-03-31,"Wimberley","TX","Austin","Hays",3537,245600,0.000407331975560081,0.00532132623823168,0.0319327731092437,0.0460444841579724,0.0452969108021664,3558,"2014-03","2014-Q1",245600,0,"2014-03"
2014-03-31,"Tucson Estates","AZ","Tucson","Pima",3538,175600,-0.00170551449687322,0.00171135196805476,0.0713849908480781,-0.0267543120952028,0.0000569654519793072,1827,"2006-04","2006-Q2",261500,-0.32848948374761,"2004-04"
2014-03-31,"Southampton","NY","New York","Suffolk",3539,1007000,0.00669799060281915,0.0189213801477284,0.0626846770789363,0.000656703915420831,0.0278801541175269,7967,"2006-10","2006-Q4",1093000,-0.0786825251601098,"2006-02"
2014-03-31,"Norton","OH","Akron","Summit",3540,118100,-0.00253378378378378,-0.0141903171953255,-0.0351307189542484,-0.0130231590958846,-0.0115137391484392,5256,"2006-10","2006-Q4",135300,-0.127124907612713,"2001-07"
2014-03-31,"Saint Ann","MO","St. Louis","Saint Louis",3541,73200,0,0,-0.0200803212851406,-0.0489917345264328,-0.0226000209770513,4650,"2007-05","2007-Q2",110400,-0.33695652173913,"2001-02"
2014-03-31,"Cedar Grove","NJ","New York","Essex",3542,427300,0.000468274408803559,0.0142416330405887,0.0928388746803069,-0.0064719960635099,0.00547366786944981,3946,"2006-06","2006-Q2",517100,-0.173660800618836,"2004-08"
2014-03-31,"Berkeley Heights","NJ","New York","Union",3543,525100,0.00767606985223566,0.0281965929116898,0.0529376378584319,0.0139328356136648,0.00545434657213084,4081,"2006-01","2006-Q1",607200,-0.135210803689065,"2004-11"
2014-03-31,"Hunters Creek","FL","Orlando","Orange",3544,234200,0.00687876182287188,0.0258431887866842,0.140214216163583,0.0238143987785893,0.0173443980587651,4425,"2006-03","2006-Q1",351600,-0.333902161547213,"2004-12"
2014-03-31,"Red Bank","TN","Chattanooga","Hamilton",3545,119800,-0.000834028356964137,-0.00166666666666667,0.00587741393786734,0.00577484055061617,0.022501187577564,3634,"2010-07","2010-Q3",125700,-0.0469371519490851,"2009-07"
2014-03-31,"Lower Southampton Township","PA","Philadelphia","Bucks",3546,259500,-0.000770119368502118,0.00038550501156515,0.0318091451292246,-0.0172580420287267,0.00560235183870117,4366,"2006-04","2006-Q2",308500,-0.158833063209076,"2004-07"
2014-03-31,"Harrison","NY","New York","Westchester",3547,872700,0.000687994496044032,-0.0258957472932247,-0.0357971494862446,-0.0318669245731162,-0.00278709276250322,2072,"2005-12","2005-Q4",1129600,-0.227425637393768,"2003-12"
2014-03-31,"Salisbury","NY","New York","Nassau",3548,531100,0.00587121212121212,0.00931204865070315,0.0662517566753664,0.00917194288195322,0.00661759695023223,1009,"2006-06","2006-Q2",573700,-0.0742548370228342,"2005-01"
2014-03-31,"Town of Medfield","MA","Boston","Norfolk",3549,574400,0.00560224089635854,0.0206112295664534,0.0654795028751623,0.0269843663621003,0.0097859781551235,3785,"2014-03","2014-Q1",574400,0,"2014-03"
2014-03-31,"Middletown","MD","Washington","Frederick",3550,320500,-0.000935162094763092,-0.00124649423496416,0.0385612443292288,0.00461869589550301,0.00282016544218022,3682,"2006-05","2006-Q2",420400,-0.237630827783064,"2004-06"
2014-03-31,"Interlachen","FL","Palatka","Putnam",3551,83200,0.00726392251815981,0.018359853121175,0.116778523489933,-0.0492490433087953,0.000482044789861025,1621,"2006-08","2006-Q3",123500,-0.326315789473684,"2004-04"
2014-03-31,"Mt Pleasant","NY","New York","Westchester",3552,650000,0.0013865352025882,-0.00899527366976673,0.0135661936691096,-0.0349398576822112,-0.00804742643294953,2315,"2006-06","2006-Q2",844200,-0.230040274816394,"2003-09"
2014-03-31,"Mounds View","MN","Minneapolis-St Paul","Ramsey",3553,172600,0.00465657741559953,0.00994733762434172,0.14002642007926,0.0257450756121989,-0.0102338835555437,3482,"2006-05","2006-Q2",213900,-0.193080878915381,"2002-10"
2014-03-31,"Santa Rosa Beach","FL",,"Walton",3554,363400,0.010286349735891,0.026843741169822,0.0975536091815162,0.00322300528103181,-0.00071266367845424,11601,"2005-09","2005-Q3",650000,-0.440923076923077,"2004-03"
2014-03-31,"Thurmont","MD","Washington","Frederick",3555,218000,-0.0022883295194508,-0.000458505272810637,0.013953488372093,-0.0153245358631118,-0.00280041628320982,3983,"2006-06","2006-Q2",305400,-0.286182056319581,"2004-01"
2014-03-31,"Somerville","NJ","New York","Somerset",3556,268900,0.0056095736724009,0.0162509448223734,0.0790529695024077,-0.0190207565564133,-0.000924990345033128,2688,"2006-04","2006-Q2",342500,-0.214890510948905,"2004-03"
2014-03-31,"Carrboro","NC","Durham","Orange",3557,218100,0.000458715596330275,0.00137741046831956,0.000458715596330275,-0.00935993615853148,0.0218529202767825,3469,"2009-11","2009-Q4",233800,-0.0671514114627887,"2006-12"
2014-03-31,"Arlington","TN","Memphis","Shelby",3558,202000,-0.00049480455220188,0.00848726909635547,0.0637177461822012,0.000694514014341729,0.00948666457007108,3676,"2007-05","2007-Q2",215400,-0.0622098421541318,"2006-01"
2014-03-31,"Newtown Township","PA","Philadelphia","Delaware",3559,343700,0.00145687645687646,0.00644216691068814,0.00145687645687646,-0.0129252533936335,0.00632452435576369,4306,"2006-08","2006-Q3",395500,-0.130973451327434,"2005-01"
2014-03-31,"Jericho","NY","New York","Nassau",3560,717700,0.00125558035714286,0.00574551569506726,0.106707787201234,0.0101085754039678,0.0108785114365602,3810,"2005-06","2005-Q2",752600,-0.04637257507308,"2005-02"
2014-03-31,"Laurel","MT","Billings","Yellowstone",3561,187500,0.00374732334047109,0.00860677783754707,0.0290889132821076,0.0199093627985922,0.0457267291815897,3326,"2013-07","2013-Q3",190400,-0.0152310924369748,"2013-06"
2014-03-31,"Forest Hill","TX","Dallas-Fort Worth","Tarrant",3562,68500,0.0148148148148148,0.0603715170278638,0.155143338954469,-0.0155934999277879,-0.00822818132881298,3889,"2006-08","2006-Q3",83800,-0.182577565632458,"2003-03"
2014-03-31,"Eatontown","NJ","New York","Monmouth",3563,293300,0.00239234449760766,0.0134761575673808,0.0854922279792746,-0.0167203484593721,-0.00367503854714246,2771,"2006-01","2006-Q1",380200,-0.228563913729616,"2003-12"
2014-03-31,"Key Largo","FL","Key West","Monroe",3564,432800,0.00838769804287046,0.0326890956812217,0.132095213183364,-0.0255917822431201,-0.0117903646682551,7283,"2007-11","2007-Q4",746600,-0.420305384409322,"2003-10"
2014-03-31,"Gray","GA","Macon","Jones",3565,118100,-0.00421585160202361,-0.0100586756077117,0.0111301369863014,-0.0165846682872343,-0.00291626404953149,4247,"2007-02","2007-Q1",137300,-0.139839766933722,"2003-09"
2014-03-31,"Western Springs","IL","Chicago","Cook",3566,461300,-0.00281020319930826,-0.00367170626349892,0.10411680229775,-0.00368744771424334,0.00241637105572901,4537,"2007-03","2007-Q1",551100,-0.162946833605516,"2004-06"
2014-03-31,"Attalla","AL","Gadsden","Etowah",3567,67800,-0.00147275405007364,-0.00294117647058824,0.128119800332779,-0.0197212795341478,0.00882029214760838,2896,"2009-02","2009-Q1",75000,-0.096,"2008-06"
2014-03-31,"Valley Springs","CA",,"Calaveras",3568,203700,0.00642292490118577,0.0236180904522613,0.235294117647059,-0.032909962801244,-0.0254490205300494,4780,"2006-03","2006-Q1",399400,-0.489984977466199,"2002-05"
2014-03-31,"Walnut Cove","NC","Winston-Salem","Stokes",3569,114600,0.00526315789473684,0.00350262697022767,-0.000871839581517001,-0.0175373300054867,-0.000781966672705248,2271,"2007-05","2007-Q2",125500,-0.0868525896414343,"2005-11"
2014-03-31,"Perry Hall","MD","Baltimore","Baltimore",3570,269800,0.00409378489021213,0.00484171322160149,0.0297709923664122,-0.0149468938058636,0.014337797013219,4549,"2006-07","2006-Q3",337900,-0.201538916839302,"2005-02"
2014-03-31,"Edgewood","NM","Santa Fe","Santa Fe",3571,230400,0.0199203187250996,0.0276538804638715,0.0971428571428571,,,3855,"2014-03","2014-Q1",230400,0,"2014-03"
2014-03-31,"Lonoke","AR","Little Rock","Lonoke",3572,96900,-0.00205973223480947,-0.00411099691675231,-0.0212121212121212,0.0110924984864809,0.0214115663200616,3458,"2011-05","2011-Q2",101600,-0.046259842519685,"2010-06"
2014-03-31,"Ridge","NY","New York","Suffolk",3573,224700,0.00807537012113055,0.034054302807179,0.0950292397660819,-0.0217381709508871,-0.0156904046808869,5498,"2006-03","2006-Q1",326500,-0.311791730474732,"2003-03"
2014-03-31,"Wallkill","NY","Poughkeepsie","Orange",3574,203000,-0.000492368291482029,-0.00684931506849315,-0.0107212475633528,-0.0441367025789412,-0.0126669530493866,2603,"2006-03","2006-Q1",293500,-0.308347529812606,"2003-04"
2014-03-31,"Crowley","TX","Dallas-Fort Worth","Tarrant",3575,109600,0.00274473924977127,0.0185873605947955,0.0745098039215686,-0.00749281726626927,0.00147169662310476,3930,"2007-06","2007-Q2",124400,-0.118971061093248,"2005-02"
2014-03-31,"Saint Clair","MI","Detroit","Saint Clair",3576,145700,0.00206327372764787,0.00621546961325967,0.0689655172413793,0.0156730568644401,-0.0200991528383471,4125,"2006-06","2006-Q2",190700,-0.235972732039853,"1999-03"
2014-03-31,"New Baltimore","MI","Detroit","Macomb",3577,183300,0.00328407224958949,0.0143884892086331,0.153555695405916,0.0378857817957989,-0.0100098544186052,4154,"2005-10","2005-Q4",217500,-0.157241379310345,"2001-07"
2014-03-31,"Timberwood Park","TX","San Antonio","Bexar",3578,277300,0.00799709196655761,0.0146359312111233,0.0153789820578543,0.0138263247909218,0.0224914602589397,3877,"2014-03","2014-Q1",277300,0,"2014-03"
